Ship By,WO #,Combo #,Customer,Part,Description,Operation Sequence,Formula (Text),Operation Name,Manufacturing Work Center,Manufacturing Cost Template,Remaining Quantity,Completed Quantity,WO Quantity,Qty Completed,Status,1 to 1 Initiating Order,Machine,Hours Remaining
7/1/2026,12110521873WO,,"Power Systems, LLC",PS-EA1507-L5 RevC-1652,Macro Remote Label,3,Lamination,Laminating,Lamination,400-Lamination,53,,53,0,Released,Sales Order #13658000DM,,.1
7/1/2026,12110521898WO,,Astec Industries : Astec Industries - Jerome Avenue,108822-1455,DECAL ASTEC BGH/SESS STACKED STONE,3,Lamination,Overlay,Lamination,400-Lamination,6,,6,0,Released,Sales Order #13658007DM,,.1
7/1/2026,12110521898WO,,Astec Industries : Astec Industries - Jerome Avenue,108822-1455,DECAL ASTEC BGH/SESS STACKED STONE,6,Lamination,Apply Premask,Lamination,400-Lamination,6,,6,0,Released,Sales Order #13658007DM,,.1
6/12/2026,12110521900WO,,"Federal Signal : Vactor Manufacturing, Inc.",511416G-Rev7-1161,"DECAL, 2100i HOSE REEL, NO CUTOUT",3,Lamination,Laminating,Lamination,400-Lamination,4,,4,0,In Process,Sales Order #13658018DM,,.1
6/12/2026,12110521874WO,,Toro Company,163-9623-1700,"Emissions, EPA 2026 TORO Decal RevA",3,Lamination,Overaly,Lamination,400-Lamination,720,,720,0,Released,,,.2
6/19/2026,12110521928WO,,Genie Industries : Terex Global GmbH - Rancho Cucamonga,1257760GT-1001,"CARD, LOAD RNG, GTH636 ROT, OS ITEM",3,Lamination,OVERLAY-,Lamination,400-Lamination,216,,216,0,Released,Sales Order #13657887DM,,.3
7/6/2026,12110521917WO,,Toro Company,161-5428-1700,"Reflector, Rear(3M PART#983-72) RevA",2,Lamination,Replace backer with 90#,Lamination,400-Lamination,1404,,1404,0,Released,,,.3
6/25/2026,12110521956WO,,Taylor Corporation,99681-STK en (25/141) 1up-1732,QUESTION OR SERVICE STK,3,Lamination,OVERLAY-,Lamination,400-Lamination,9936,,9936,0,Released,Sales Order #13658036DM,,1.7
6/25/2026,12110521957WO,,Taylor Corporation,EQ90631-1732,CREW BATHROOM SCALE REMOVER,2,Lamination,Laminating,Lamination,400-Lamination,728,,728,0,Released,Sales Order #13658036DM,,.6
6/25/2026,12110521960WO,,Taylor Corporation,EQ90718 (18/274)-1732,SUMA DIVERPAK OP-P6-ZERO PHOSO,2,Lamination,Laminating,Lamination,400-Lamination,50,,50,0,Released,Sales Order #13658036DM,,.2
6/25/2026,12110521961WO,,Taylor Corporation,EQ90728 (18/270)-1732,TIMEMIZER DECRASER/SANITIZER,2,Lamination,Laminating,Lamination,400-Lamination,30,,30,0,Released,Sales Order #13658036DM,,.1
6/25/2026,12110521964WO,,Taylor Corporation,EQ90752 6up-1732,SUMA BREAK UP SC D3.5 - 6/SHT,2,Lamination,OVERLAY-,Lamination,400-Lamination,29,,29,0,Released,Sales Order #13658036DM,,.1
6/25/2026,12110521967WO,,Taylor Corporation,EQ90776 6up-1732,SUMA LIGHT D1.2,2,Lamination,OVERLAY-,Lamination,400-Lamination,42,,42,0,Released,Sales Order #13658036DM,,.2
6/25/2026,12110521968WO,,Taylor Corporation,EQ90808 6up-1732,SUMA DIVERPAK,2,Lamination,OVERLAY-,Lamination,400-Lamination,26,,26,0,Released,Sales Order #13658036DM,,.1
6/25/2026,12110521969WO,,Taylor Corporation,EQ90907-6-1732,SUMA D-GREAZEE,2,Lamination,Laminating,Lamination,400-Lamination,15,,15,0,Released,Sales Order #13658036DM,,.1
6/25/2026,12110521970WO,,Taylor Corporation,TAG90677 PERF-1732,CLAX DEOSOFT BREEZE CONC,2,Lamination,OVERLAY-,Lamination,400-Lamination,37,,37,0,Released,Sales Order #13658036DM,,.2
6/8/2026,12110521971WO,,Taylor Corporation,TAG90687 PERF-1732,CLAX SUPER LAUNCH,2,Lamination,OVERLAY-,Lamination,400-Lamination,36,,36,0,In Process,Sales Order #13658036DM,,.2
6/25/2026,12110521972WO,,Taylor Corporation,EQ90721-6-1732,SUMA FINAL STEP 1024 SANITIZER,2,Lamination,Laminating,Lamination,400-Lamination,84,,84,0,In Process,Sales Order #13658036DM,,.2
6/29/2026,12110522005WO,,Genie Industries : Terex Global GmbH - Monterrey,1310139GT-Rev2-1001,LOAD CARD - GTH-1256 3&4,3,Lamination,OVERLAY-,Lamination,400-Lamination,24,,24,0,Released,Sales Order #13658051DM,,.2
7/2/2026,12110522072WO,,Wagner Spray Tech Corporation,2430092-1472,"LABEL, CONTROL PANEL, NG410 RevB",3,Lamination,Laminating,Lamination,400-Lamination,2199,,2199,0,Released,Sales Order #13657683DM,,.5
7/2/2026,12110522073WO,,Wagner Spray Tech Corporation,2431393-1472,"LABEL, LOGO, FRONT, IMPACT x 410",3,Lamination,OVERLAY-,Lamination,400-Lamination,1680,,1680,0,Released,Sales Order #13657683DM,,.5
7/2/2026,12110522074WO,,Wagner Spray Tech Corporation,2468880-RevA-1722,"LABEL, FEATURES/QR, X 115",3,Lamination,Laminating,Lamination,400-Lamination,390,,390,0,Released,Sales Order #13658043DM,,.3
7/2/2026,12110522075WO,,Wagner Spray Tech Corporation,2440358-1722,"LABEL, CAPSPRAY, X115",3,Lamination,Laminating,Lamination,400-Lamination,497,,497,0,Released,Sales Order #13658043DM,,.3
7/2/2026,12110522076WO,,Genie Industries : Terex Global GmbH - Monterrey,219648GT-1001,LOAD CARD - GTH-844 2,3,Lamination,OVERLAY-,Lamination,400-Lamination,105,,105,0,Released,Sales Order #13658051DM,,.1
6/24/2026,12110522083WO,,"Holmatro, Inc. : Holmatro USA",921.000.202 Rev002-1573,DECAL; NFPA TOOL 2024 (PENTHEON),3,Lamination,Laminating,Lamination,400-Lamination,1680,,1680,0,In Process,Sales Order #13657829DM,,.2
6/29/2026,12110522128WO,,Kwik Trip,KT on! 2607 PLUS 5.25x7.25 wobbler-1600,"5.25x7.25,0.010wrv,4/0,tapeFRONT,diecut,pkginkits",3,Lamination,TAPING-,Lamination,400-Lamination,1100,,1100,0,Released,,,5.5
6/23/2026,12110522146WO,000290CO,Toro Company,116-8724-1700,Control Panel Lazer Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,2200,,2200,0,In Process,,,.4
6/23/2026,12110522147WO,000290CO,Toro Company,125-2497-RevA-1700,HOC Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,4400,,4400,0,In Process,,,.8
6/23/2026,12110522148WO,000290CO,Toro Company,130-0731-RevA-1700,"Deflector Danger, (CE) Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,6600,,6600,0,In Process,,,1.2
6/23/2026,12110522149WO,000290CO,Toro Company,130-9670-1700,"Warning, Deck Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,4400,,4400,0,In Process,,,.8
6/23/2026,12110522150WO,000290CO,Toro Company,132-0871-RevB-1700,Danger Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,3300,,3300,0,In Process,,,.6
6/23/2026,12110522151WO,000290CO,Toro Company,139-2391-RevA-1700,Panel Control Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,1100,,1100,0,In Process,,,.2
6/23/2026,12110522152WO,000290CO,Toro Company,146-5441-1700,Radius Logo Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,5500,,5500,0,In Process,,,1
6/23/2026,12110522153WO,000290CO,Toro Company,146-6123-1700,Lazer Logo Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,2200,,2200,0,In Process,,,.4
7/3/2026,12110522142WO,,Toro Company,147-7364-1700,Hitch Decal RevB,4,Lamination,Laminating,Lamination,400-Lamination,2520,,2520,0,Released,,,.4
6/11/2026,12110522144WO,,Toro Company : The Toro Company,146-8664-1700,Red LED Panel Decal Rev1,5,Lamination,Apply Selective Adhesive to Parts,Lamination,400-Lamination,140,,140,0,In Process,,,.6
6/23/2026,12110522177WO,,Tennant North America,7005731-1695,"LABEL, WARNING [EXPL/FIRE/SHK, EN/FR/ES] Legacy p/n: 1274879 Rev-B",4,Lamination,OVERLAY-,Lamination,400-Lamination,150,,150,0,Released,Sales Order #13656964DM,,.5
6/29/2026,12110522181WO,,Toro Company,99-8936-1700,"Motion Control, (SYM) Decal RevB",3,Lamination,Laminating,Lamination,400-Lamination,9240,,9240,0,Released,,,.8
7/21/2026,12110522185WO,,Toro Company,126-2055-1700,Wheel Hub [Rider] Decal RevC,3,Lamination,Laminating,Lamination,400-Lamination,7800,,7800,0,Released,,,.5
6/26/2026,12110522190WO,000292CO,Toro Company,109-6035-1700,Belt Routing Decal RevA,3,Lamination,Overlay,Lamination,400-Lamination,1128,,1128,0,Released,,,.1
6/26/2026,12110522191WO,000292CO,Toro Company,109-6036-1700,Anti-Scalp Decal RevA,3,Lamination,Overlay,Lamination,400-Lamination,4888,,4888,0,Released,,,.5
6/26/2026,12110522192WO,000292CO,Toro Company,119-9346-1700,Steering Arm Decal RevA,3,Lamination,Overlay,Lamination,400-Lamination,376,,376,0,Released,,,.1
6/26/2026,12110522193WO,000292CO,Toro Company,126-4345-1700,Patent TTCO.com Decal RevB,3,Lamination,Overlay,Lamination,400-Lamination,376,,376,0,Released,,,.1
6/26/2026,12110522194WO,000292CO,Toro Company,148-0870-1700,RZ-HD GT Trac Model Decal RevA,3,Lamination,Overlay,Lamination,400-Lamination,188,,188,0,Released,,,0
6/26/2026,12110522195WO,000292CO,Toro Company,148-1160-1700,Model RZ-HD Decal RevA,3,Lamination,Overlay,Lamination,400-Lamination,1316,,1316,0,Released,,,.2
6/26/2026,12110522196WO,000292CO,Toro Company,99-7952-1700,Shifter Decal Rev-,3,Lamination,Overlay,Lamination,400-Lamination,564,,564,0,Released,,,.1
6/29/2026,12110522201WO,000293CO,Toro Company,119-4701-1700,Warning [Console] Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,244,,244,0,In Process,,,0
6/29/2026,12110522202WO,000293CO,Toro Company,119-4721-1700,Engage Cutter Wheel Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,244,,244,0,In Process,,,0
6/29/2026,12110522203WO,000293CO,Toro Company,127-6115-1700,Control Panel Decal RevC,3,Lamination,Laminate,Lamination,400-Lamination,244,,244,0,In Process,,,0
6/29/2026,12110522204WO,000293CO,Toro Company : The Toro Company,127-6981-1700,"Valve, ON/OFF [Boom] Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,1830,,1830,0,In Process,,,.3
6/29/2026,12110522205WO,000293CO,Toro Company,132-7708-1700,"Lights, Horn Decal RevB",3,Lamination,Laminate,Lamination,400-Lamination,244,,244,0,In Process,,,0
6/29/2026,12110522206WO,000293CO,Toro Company,137-4871-1700,Service [22615] Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,244,,244,0,In Process,,,0
6/29/2026,12110522207WO,000293CO,Toro Company,142-8235-1700,X-Series [Radius] - Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,244,,244,0,In Process,,,0
6/29/2026,12110522208WO,000293CO,Toro Company : The Toro Company,146-8277-1700,Height of Cut Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,122,,122,0,In Process,,,0
6/29/2026,12110522209WO,000293CO,Toro Company,147-8351-1700,Pin Storage Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,122,,122,0,In Process,,,0
6/29/2026,12110522210WO,000293CO,RiverSide Integrated Solutions Inc,133-5472/66-1159-1668,"Regulatory, MRF-ME[RF2CAN] Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,732,,732,0,In Process,,,.1
6/29/2026,12110522211WO,000293CO,Toro Company : The Toro Company,163-1299-1700,Safety Decal Rev3,3,Lamination,Laminate,Lamination,400-Lamination,122,,122,0,In Process,,,0
6/10/2026,12110522228WO,,Wagner Spray Tech Corporation,2486325-Rev1-1472,"LABEL, FRONT COVER, PL855",3,Lamination,OVERLAY-,Lamination,400-Lamination,210,,210,0,Released,Sales Order #13658109DM,,.2
6/23/2026,12110522231WO,,Genie Industries,1310141GT-Rev4-1001,LOAD CARD - GTH-1256 5&6,3,Lamination,OVERLAY-,Lamination,400-Lamination,192,,192,0,Released,,,.3
6/23/2026,12110522235WO,,"Toyota Material Handling, USA, Inc. : Toyota Industrial Equipment",57813-U2230-71-1019,"LABEL, REPLACEMENT PART",3,Lamination,Taping two part pre-spaced plates togeth,Lamination,400-Lamination,2000,,2000,0,Released,,,.6
6/23/2026,12110522236WO,,Seats,702131-02-1675,"DECAL, RIDE ADJ.",3,Lamination,Laminating,Lamination,400-Lamination,900,,900,0,Released,,,.2
6/23/2026,12110522237WO,,Seats,702489Rev02-1675,RIDE ADJUST DECAL,3,Lamination,Laminating,Lamination,400-Lamination,2049,,2049,0,Released,,,.3
6/26/2026,12110522336WO,,Syntegon : Syntegon Packaging Technology Inc.,8-110-983-139-1689,FILM PATH DIAGRAM DOUBLE L->R,3,Lamination,Laminating,Lamination,400-Lamination,3,,3,0,In Process,Sales Order #13658120DM,,.1
7/1/2026,12110522381WO,,"JLG Industries, Inc. : JLG Warehouse 4",1703936-REV1-1334,"DECAL, DANGER ELECTROCUTION (CAN) RevD",4,Lamination,OVERLAY-,Lamination,400-Lamination,17,,17,0,Released,Sales Order #13657957DM,,.1
7/1/2026,12110522382WO,,"JLG Industries, Inc. : JLG Warehouse 11",1703936-REV1-1334,"DECAL, DANGER ELECTROCUTION (CAN) RevD",4,Lamination,OVERLAY-,Lamination,400-Lamination,7,,7,0,Released,Sales Order #13657964DM,,.1
7/1/2026,12110522383WO,,"JLG Industries, Inc. : JLG Warehouse 1",1001169674-REV1-1334,"DECAL, JLG 100 X 285 MM RevD",3,Lamination,Laminating,Lamination,400-Lamination,35,,35,0,Released,Sales Order #13657952DM,,.3
6/19/2026,12110522352WO,,Toro Company : The Toro Company,164-2716-Rev1-1700,Quick Stick Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,3825,,3825,0,In Process,,,.5
7/1/2026,12110522390WO,,"JLG Industries, Inc. : JLG Warehouse 22",1001299532-Rev2-1334,MPL JERRDAN DS,4,Lamination,OVERLAY-,Lamination,400-Lamination,96,,96,0,Released,Sales Order #13657968DM,,.2
7/1/2026,12110522391WO,,"JLG Industries, Inc. : JLG Warehouse 1",1703936-REV1-1334,"DECAL, DANGER ELECTROCUTION (CAN) RevD",4,Lamination,OVERLAY-,Lamination,400-Lamination,53,,53,0,Released,Sales Order #13657985DM,,.1
6/17/2026,12110522392WO,,"JLG Industries, Inc. : JLG Warehouse 894",1706306-REV1-1334,"DECAL,TIPOVER WARNING RevA",3,Lamination,Laminating,Lamination,400-Lamination,330,,330,0,Released,Sales Order #13657991DM,,.7
6/29/2026,12110522409WO,,MTS Systems : MTS Systems Corp - Bloomington,100-717-767 RevA-1634,OVERLAY-MTS EMA GEN2,3,Lamination,BARRIER-,Lamination,129-barrier,27,,27,0,Released,Sales Order #13658068DM,,0
6/29/2026,12110522409WO,,MTS Systems : MTS Systems Corp - Bloomington,100-717-767 RevA-1634,OVERLAY-MTS EMA GEN2,4,Lamination,OVERLAY-,Lamination,400-Lamination,27,,27,0,Released,Sales Order #13658068DM,,.1
6/11/2026,12110522434WO,,Seats : Columbia Vehicle Group,1060098 Rev01-1675,"DECAL, TOW, 2000 LBS, EX/SC",3,Lamination,Laminating,Lamination,400-Lamination,340,,340,0,In Process,Sales Order #13658155DM,,.1
6/18/2026,12110522435WO,,Seats : Columbia Vehicle Group,761046-01-1675,"DECAL, PARKING BRAKE, EX",3,Lamination,Laminating,Lamination,400-Lamination,192,,192,0,In Process,Sales Order #13658155DM,,.2
6/18/2026,12110522440WO,,Tennant North America,4032615-1695,"LABEL, LOGO, 16.9L 4Color [ec-H2O] 4032615 Rev02 LEGACY p/n: 1064440 Rev02",5,Lamination,Laminating,Lamination,400-Lamination,105,,105,0,Released,Sales Order #13657420DM,,.2
6/17/2026,12110522441WO,,Seats : Columbia Vehicle Group,760768-1675,"OVERLAY, DASHBOARD, BC, SEP EX, LED",3,Lamination,Laminating,Lamination,400-Lamination,27,,27,0,Released,Sales Order #13658161DM,,.1
6/29/2026,12110522442WO,,Custom Products,3-24244-1531,"Serial No. A-12445 Briggs & Stratton, Ferris Red Decal RevB",4,Lamination,Laminating,Lamination,400-Lamination,2754,,2754,0,Released,Sales Order #13658060DM,,.6
7/1/2026,12110522443WO,,Tennant North America,4211380-1695,"LABEL, WARNING Legacy p/n: 1261613 Rev00",3,Lamination,OVERLAY-,Lamination,400-Lamination,525,,525,0,Released,Sales Order #13658162DM,,.1
7/1/2026,12110522444WO,,Tennant North America,4226003-1695,"LABEL, SHEET, INFO/HZRD [NA] 4226003 Rev03 LEGACY p/n: 1220962 Rev03",3,Lamination,OVERLAY-,Lamination,400-Lamination,53,,53,0,Released,Sales Order #13658162DM,,.1
6/26/2026,12110522449WO,,MTS Systems : MTS Systems Corp - Eden Prairie,100-270-053 RevA-1634,"LABEL-HAZARD,DO NOT PRESSURIZE",3,Lamination,OVERLAY-,Lamination,400-Lamination,263,,263,0,Released,Sales Order #13658096DM,,.2
6/30/2026,12110522469WO,,"Endries International, Inc.",50986-1548,"DECAL, CAUTION, KP HNDS OUT",3,Lamination,Laminating,Lamination,400-Lamination,315,,315,0,Released,Sales Order #13658122DM,,.2
6/30/2026,12110522470WO,,"Endries International, Inc.",89919-1548,"DECAL, WARNING, STAND",3,Lamination,Laminating,Lamination,400-Lamination,389,,389,0,Released,Sales Order #13658122DM,,.2
6/30/2026,12110522471WO,,"Endries International, Inc.",95590-1548,"DECAL, INSTRUCTION, TILT HCH",3,Lamination,OVERLAY-,Lamination,400-Lamination,20,,20,0,Released,Sales Order #13658122DM,,.2
6/30/2026,12110522472WO,,"Endries International, Inc.",81673-1548,"DECAL, SAFETY, HITCH",3,Lamination,Laminating,Lamination,400-Lamination,550,,550,0,Released,Sales Order #13658122DM,,.2
6/29/2026,12110522473WO,,"Alamo Group Inc - IL : Schwarze Industries, LLC",69060-1738,"DECAL, SCISSOR LIFT GREASE LH",3,Lamination,OVERLAY-,Lamination,400-Lamination,263,,263,0,Released,Sales Order #13658174DM,,.2
6/29/2026,12110522474WO,,"Alamo Group Inc - IL : Schwarze Industries, LLC",69058-1738,"DECAL, SCISSOR LIFT GREASE RH",3,Lamination,OVERLAY-,Lamination,400-Lamination,263,,263,0,Released,Sales Order #13658174DM,,.2
6/18/2026,12110522475WO,,"Alamo Group Inc - IL : Schwarze Industries, LLC",71294-1738,SCHWARZE M6 AVALANCE SE,3,Lamination,OVERLAY-,Lamination,400-Lamination,79,,79,0,Released,Sales Order #13658175DM,,.5
6/18/2026,12110522487WO,,Seats : Columbia Vehicle Group,1064775-1675,"DECAL, CHARGER CORD",3,Lamination,OVERLAY-,Lamination,400-Lamination,160,,160,0,Released,Sales Order #13657995DM,,.2
6/24/2026,12110522489WO,,Genie Industries,1261895GT-1001,LOAD CARD - GTH-636,3,Lamination,OVERLAY-,Lamination,400-Lamination,312,,312,0,Released,,,.3
6/24/2026,12110522490WO,,Genie Industries,1310141GT-Rev4-1001,LOAD CARD - GTH-1256 5&6,3,Lamination,OVERLAY-,Lamination,400-Lamination,216,,216,0,Released,,,.3
6/9/2026,12110522506WO,,Genie Industries : Terex Global GmbH - Southaven,219974GT-REV1-1001,"DECAL, PCON, SUPER-X Z135, OS ITEM,",5,Lamination,APPLYFRONT-,Lamination,400-Lamination,56,,56,0,Released,Sales Order #13657888DM,,.7
5/22/2026,12110522659WO,,Ridge Tool Company,278113793-Rev02-1318,"LABEL, CLAMP SETUP INSTR.",3,Lamination,Laminating,Lamination,400-Lamination,128,,128,0,In Process,Sales Order #13656055DM,,.1
6/15/2026,12110522672WO,000294CO,Toro Company : The Toro Company,115-4212-RevB-1700,Hydro Tank Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,780,,780,0,In Process,,,.1
6/15/2026,12110522673WO,000294CO,Toro Company,115-4855-1700,Caution Decal RevC,3,Lamination,Laminate,Lamination,400-Lamination,2340,,2340,0,In Process,,,.2
6/15/2026,12110522674WO,000294CO,Toro Company,115-7739-1700,No Riders (CE) Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,1300,,1300,0,In Process,,,.1
6/15/2026,12110522675WO,000294CO,Toro Company,120-4158-1700,"Console, Upper Decal RevB",3,Lamination,Laminate,Lamination,400-Lamination,520,,520,0,In Process,,,.1
6/15/2026,12110522676WO,000294CO,Toro Company,120-6604-1700,"Warning, Deck Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,1040,,1040,0,In Process,,,.1
6/15/2026,12110522677WO,000294CO,Toro Company,125-6139-1700,Lift/Tie Down Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,1040,,1040,0,In Process,,,.1
6/15/2026,12110522678WO,000294CO,Toro Company : The Toro Company,127-0392-1700,Hot Surface Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,3120,,3120,0,In Process,,,.3
6/15/2026,12110522679WO,000294CO,Toro Company,138-2695-1700,Accessories Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,520,,520,0,In Process,,,.1
6/15/2026,12110522680WO,000294CO,Toro Company,140-6767-1700,"Warning, DB Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,1040,,1040,0,In Process,,,.1
6/15/2026,12110522681WO,000294CO,Toro Company,163-1201-1700,"PR65, SPK ARR, TXT Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,2080,,2080,0,In Process,,,.2
6/26/2026,12110522693WO,,RR Donnelley,4-2995-01RevA-1056,"LABEL, WARNING, AIR_PRESSURE, MDVXL, J",3,Lamination,Laminating,Lamination,400-Lamination,433,,433,0,Released,Sales Order #13658074DM,,.2
6/30/2026,12110522687WO,,Toro Company,147-2360-1700,HOC - Decal RevA,4,Lamination,Laminating,Lamination,400-Lamination,900,,900,0,Released,,,.6
6/30/2026,12110522688WO,,Toro Company,163-3167-1700,Control Panel Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,5600,,5600,0,Released,,,3.6
6/30/2026,12110522695WO,000295CO,Toro Company,105-1217-1700,Toro Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,444,,444,0,Released,,,.2
6/30/2026,12110522696WO,000295CO,Toro Company,140-7987-1700,"4000 Series, RH Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,666,,666,0,Released,,,.3
6/30/2026,12110522697WO,000295CO,Toro Company,144-0405-1700,"Panel, Control Decal RevA",3,Lamination,Laminate,Lamination,400-Lamination,444,,444,0,Released,,,.2
6/30/2026,12110522698WO,000295CO,Toro Company,144-0437-1700,MYRIDE [RED] Decal RevB,3,Lamination,Laminate,Lamination,400-Lamination,888,,888,0,Released,,,.3
6/30/2026,12110522699WO,000295CO,Toro Company,145-6979-1700,HDX PRO XL [RH] Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,666,,666,0,Released,,,.3
6/30/2026,12110522700WO,000295CO,Toro Company,145-8407-1700,2000 Series Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,666,,666,0,Released,,,.3
6/30/2026,12110522701WO,000295CO,Toro Company,163-7422-1700,Pro XL [LH] Decal RevA,3,Lamination,Laminate,Lamination,400-Lamination,444,,444,0,Released,,,.2
